zcta,label,state,pop_2011,pop_2024,pop_change,pop_pct,housing_units_2011,housing_units_2024,hu_change,hu_pct,density_2024,comparable,comparable_hu,boundary_changed,same_area_share
40816,"Leslie County, KY",KY,36,0,-36,-100.0,97,0,-97,-100.0,0.0,False,False,True,0.027
55352,"Jordan, MN",MN,8507,10515,2008,23.6,3081,3637,556,18.0,155.5,True,True,False,0.98
50458,"Nora Springs, IA",IA,2089,2094,5,0.2,999,895,-104,-10.4,29.6,True,True,False,0.996
84767,"Springdale, UT",UT,746,663,-83,-11.1,511,364,-147,-28.8,2.9,False,False,False,0.956
97442,"Glendale, OR",OR,2191,1742,-449,-20.5,927,933,6,0.6,20.5,True,True,False,0.969
95776,"Woodland, CA",CA,21848,28718,6870,31.4,7135,8888,1753,24.6,325.6,True,True,False,0.994
90039,"Los Angeles, CA",CA,29262,28884,-378,-1.3,12582,13454,872,6.9,7935.7,True,True,False,0.98
65555,"Raymondville, MO",MO,905,1384,479,52.9,476,642,166,34.9,18.8,False,True,False,0.989
90247,"Gardena, CA",CA,46729,47053,324,0.7,17229,17095,-134,-0.8,12525.8,True,True,False,0.992
74552,"Kinta, OK",OK,916,980,64,7.0,468,476,8,1.7,11.0,False,True,False,0.981
98264,"Lynden, WA",WA,17355,23123,5768,33.2,6913,8622,1709,24.7,404.6,True,True,False,0.957
83421,"Fremont County, ID",ID,698,220,-478,-68.5,216,148,-68,-31.5,18.8,False,False,False,0.99
55358,"Maple Lake, MN",MN,5059,5061,2,0.0,2509,2434,-75,-3.0,92.8,True,True,False,0.941
08501,"Allentown, NJ",NJ,6435,6364,-71,-1.1,2499,2575,76,3.0,234.1,True,True,False,0.908
70581,"Roanoke, LA",LA,803,958,155,19.3,326,364,38,11.7,37.5,False,False,False,0.886
80615,"Eaton, CO",CO,7387,9060,1673,22.6,2833,3513,680,24.0,85.6,True,True,False,0.932
75231,"Dallas, TX",TX,35249,38370,3121,8.9,18030,21341,3311,18.4,6959.6,True,True,False,0.988
79521,"Haskell, TX",TX,3799,3487,-312,-8.2,2293,2028,-265,-11.6,10.7,True,True,False,0.897
01002,"Amherst Town, MA",MA,27684,26370,-1314,-4.7,9943,11568,1625,16.3,495.2,True,True,False,0.988
99540,"Anchorage, AK",AK,224,468,244,108.9,125,235,110,88.0,3.6,False,False,True,0.391
99553,"Akutan, AK",AK,946,694,-252,-26.6,22,86,64,290.9,17.9,False,False,True,0.341
98276,"Nooksack, WA",WA,382,1794,1412,369.6,125,631,506,404.8,2536.1,False,False,True,0.281
26851,"Wardensville, WV",WV,1778,1870,92,5.2,1344,1343,-1,-0.1,18.3,True,True,False,0.968
08561,"Windsor, NJ",NJ,127,325,198,155.9,106,129,23,21.7,285.6,False,False,True,0.741
21918,"Cecil County, MD",MD,4633,4169,-464,-10.0,1532,1815,283,18.5,237.3,True,True,False,0.987
08723,"Ocean County, NJ",NJ,31790,32141,351,1.1,14391,14016,-375,-2.6,2687.4,True,True,False,1.0
17247,"Franklin County, PA",PA,275,629,354,128.7,111,191,80,72.1,4325.1,False,False,False,1.0
87749,"Ute Park, NM",NM,20,0,-20,-100.0,301,235,-66,-21.9,0.0,False,False,False,1.0
73639,"Custer City, OK",OK,503,817,314,62.4,384,328,-56,-14.6,4.5,False,False,False,0.785
85352,"Tacna, AZ",AZ,224,278,54,24.1,190,177,-13,-6.8,6.6,False,False,True,0.734
84772,"Summit, UT",UT,133,104,-29,-21.8,63,48,-15,-23.8,71.0,False,False,False,0.993
72165,"Independence County, AR",AR,56,40,-16,-28.6,15,22,7,46.7,7.1,False,False,False,0.812
48201,"Detroit, MI",MI,10347,15091,4744,45.8,8473,10273,1800,21.2,7962.8,True,True,False,0.991
66434,"Hiawatha, KS",KS,4764,4740,-24,-0.5,2346,2215,-131,-5.6,21.6,True,True,False,0.974
25537,"Lesage, WV",WV,1443,1855,412,28.6,788,1068,280,35.5,79.8,True,True,False,0.885
11378,"New York, NY",NY,33672,36392,2720,8.1,13927,14492,565,4.1,14946.5,True,True,False,0.996
87124,"Rio Rancho Estates, NM",NM,49507,58499,8992,18.2,20249,23482,3233,16.0,750.5,True,True,False,0.866
84106,"Salt Lake City, UT",UT,33423,35213,1790,5.4,14781,17306,2525,17.1,5831.8,True,True,False,0.985
73089,"Tuttle, OK",OK,11900,14290,2390,20.1,4371,5159,788,18.0,133.8,True,True,False,0.964
72774,"West Fork, AR",AR,6092,7082,990,16.3,2528,2919,391,15.5,59.0,True,True,False,0.955
74079,"Stroud, OK",OK,4200,4449,249,5.9,2055,1911,-144,-7.0,23.8,True,True,False,0.923
70094,"Waggaman, LA",LA,32905,32130,-775,-2.4,12874,13364,490,3.8,888.7,True,True,False,1.0
97086,"Happy Valley, OR",OR,26163,34567,8404,32.1,9991,13740,3749,37.5,3299.3,True,True,False,0.978
73049,"Oklahoma City, OK",OK,5749,7407,1658,28.8,2378,2800,422,17.7,115.4,True,True,False,0.938
45844,"Fort Jennings, OH",OH,3276,3059,-217,-6.6,1339,1225,-114,-8.5,52.6,True,True,False,0.906
67550,"Larned, KS",KS,5769,5104,-665,-11.5,2555,2488,-67,-2.6,16.8,True,True,False,0.945
45851,"Haviland, OH",OH,542,524,-18,-3.3,186,286,100,53.8,14.4,False,False,False,0.902
73569,"Terral, OK",OK,641,342,-299,-46.6,331,233,-98,-29.6,4.7,False,False,False,1.0
70558,"Milton, LA",LA,143,24,-119,-83.2,70,55,-15,-21.4,201.9,False,False,False,1.0
84738,"Ivins, UT",UT,6808,10050,3242,47.6,3042,4622,1580,51.9,211.8,True,True,True,0.411
75219,"Dallas, TX",TX,20636,23934,3298,16.0,14100,18726,4626,32.8,10455.4,True,True,False,0.941
72801,"Russellville, AR",AR,17849,19019,1170,6.6,7325,7443,118,1.6,2374.1,True,True,False,0.934
74084,"Wynona, OK",OK,551,380,-171,-31.0,304,248,-56,-18.4,7.6,False,False,False,0.9
86016,"Coconino County, AZ",AZ,107,44,-63,-58.9,53,30,-23,-43.4,0.6,False,False,False,0.943
75048,"Sachse, TX",TX,19310,30993,11683,60.5,6660,11132,4472,67.1,3184.8,True,True,False,0.998
84060,"Park City, UT",UT,7633,8619,986,12.9,9467,9184,-283,-3.0,196.7,True,True,True,0.628
80116,"Franktown, CO",CO,3540,5132,1592,45.0,1578,1964,386,24.5,55.8,True,True,False,0.935
67560,"Ness City, KS",KS,1694,1336,-358,-21.1,901,682,-219,-24.3,4.0,True,True,False,0.964
45860,"Maria Stein, OH",OH,2150,2326,176,8.2,660,740,80,12.1,70.0,True,True,False,0.999
69340,"Sheridan County, NE",NE,168,169,1,0.6,61,93,32,52.5,0.5,False,False,True,0.719
45863,"Middle Point, OH",OH,1254,1256,2,0.2,532,565,33,6.2,51.5,True,True,False,1.0
67564,"Olmitz, KS",KS,162,290,128,79.0,109,190,81,74.3,3.6,False,False,False,0.943
67566,"Partridge, KS",KS,841,785,-56,-6.7,270,492,222,82.2,13.8,False,False,False,0.932
91350,"Santa Clarita, CA",CA,32449,43973,11524,35.5,10611,13985,3374,31.8,2771.6,True,True,False,0.861
84739,"Joseph, UT",UT,546,592,46,8.4,257,180,-77,-30.0,21.7,False,False,True,0.488
80542,"Mead, CO",CO,3436,5155,1719,50.0,1228,1678,450,36.6,560.2,True,True,False,0.952
74085,"Yale, OK",OK,2366,2426,60,2.5,1063,1178,115,10.8,25.0,True,True,False,0.931
74104,"Tulsa, OK",OK,12404,12806,402,3.2,6320,6455,135,2.1,4725.5,True,True,False,0.98
75848,"Kirvin, TX",TX,120,64,-56,-46.7,46,23,-23,-50.0,116.9,False,False,True,0.361
75850,"Leona, TX",TX,767,1239,472,61.5,364,526,162,44.5,21.9,False,False,False,0.993
92227,"Brawley, CA",CA,26079,28315,2236,8.6,8702,9028,326,3.7,47.7,True,True,False,0.855
84061,"Peoa, UT",UT,571,422,-149,-26.1,198,219,21,10.6,7.7,False,False,True,0.541
45867,"Mount Blanchard, OH",OH,1115,978,-137,-12.3,437,490,53,12.1,39.7,False,True,False,0.991
45869,"New Bremen, OH",OH,4548,4170,-378,-8.3,1827,1858,31,1.7,115.8,True,True,False,0.944
67570,"Pretty Prairie, KS",KS,1653,1571,-82,-5.0,725,698,-27,-3.7,11.5,True,True,False,0.942
67572,"Ransom, KS",KS,434,430,-4,-0.9,283,264,-19,-6.7,2.0,False,False,False,0.961
73570,"Tipton, OK",OK,1147,970,-177,-15.4,585,523,-62,-10.6,7.7,False,True,False,0.904
72127,"Plumerville, AR",AR,2037,2565,528,25.9,860,1253,393,45.7,42.0,True,True,False,0.845
72826,"Blue Mountain, AR",AR,34,10,-24,-70.6,10,14,4,40.0,193.1,False,False,False,0.885
72827,"Yell County, AR",AR,98,78,-20,-20.4,101,56,-45,-44.6,2.0,False,False,False,0.783
92230,"Cabazon, CA",CA,1741,1887,146,8.4,750,890,140,18.7,161.6,True,True,False,0.996
75856,"Houston County, TX",TX,242,65,-177,-73.1,210,143,-67,-31.9,2.6,False,False,False,0.825
75858,"Houston County, TX",TX,38,57,19,50.0,25,95,70,280.0,25.8,False,False,True,0.208
97101,"Amity, OR",OR,4132,3914,-218,-5.3,1505,1449,-56,-3.7,78.1,True,True,False,0.932
89115,"North Las Vegas, NV",NV,61983,67542,5559,9.0,21656,21923,267,1.2,2712.7,True,True,False,0.896
67575,"Rush Center, KS",KS,373,454,81,21.7,224,284,60,26.8,2.6,False,False,False,0.862
67578,"Stafford, KS",KS,1397,1104,-293,-21.0,839,677,-162,-19.3,5.3,True,True,False,0.876
89086,"North Las Vegas, NV",NV,3944,10455,6511,165.1,1517,4184,2667,175.8,3493.3,True,True,False,0.869
90045,"Los Angeles, CA",CA,40150,41786,1636,4.1,16461,18182,1721,10.5,3883.8,True,True,False,0.987
87040,"Paguate, NM",NM,434,226,-208,-47.9,204,289,85,41.7,21.4,False,False,False,1.0
85043,"Phoenix, AZ",AZ,30175,41331,11156,37.0,9806,12034,2228,22.7,2035.3,True,True,False,0.899
80543,"Milliken, CO",CO,5554,9774,4220,76.0,1966,3503,1537,78.2,316.2,True,True,False,0.933
72129,"Prattsville, AR",AR,1273,1506,233,18.3,485,590,105,21.6,25.6,True,True,True,0.745
71272,"Ruston, LA",LA,2372,1969,-403,-17.0,0,0,0,,5296.1,True,False,True,0.439
92231,"Calexico, CA",CA,37694,38621,927,2.5,10263,12059,1796,17.5,563.4,True,True,False,0.765
71276,"East Carroll Parish, LA",LA,462,135,-327,-70.8,175,101,-74,-42.3,2.3,False,False,False,0.813
45879,"Paulding, OH",OH,6274,6194,-80,-1.3,2764,3012,248,9.0,59.9,True,True,False,0.985
71747,"Huttig, AR",AR,1127,655,-472,-41.9,767,609,-158,-20.6,7.6,False,True,False,0.921
87068,"Bosque Farms, NM",NM,4544,5432,888,19.5,1930,2225,295,15.3,146.0,True,True,True,0.463
84045,"Saratoga Springs, UT",UT,15453,45429,29976,194.0,3981,11733,7752,194.7,874.7,True,True,True,0.376
00662,"Isabela zona urbana, PR",PR,43600,41090,-2510,-5.8,18026,20764,2738,15.2,995.6,True,True,False,0.991
87713,"Mora County, NM",NM,146,158,12,8.2,289,185,-104,-36.0,2.2,False,False,False,0.964
91352,"Los Angeles, CA",CA,46561,46899,338,0.7,12696,13310,614,4.8,4042.9,True,True,False,0.983
84742,"Kanarraville, UT",UT,247,386,139,56.3,90,289,199,221.1,6.7,False,False,True,0.289
45880,"Payne, OH",OH,2456,2470,14,0.6,1056,918,-138,-13.1,42.7,True,True,False,0.981
45881,"Rawson, OH",OH,1794,1683,-111,-6.2,565,654,89,15.8,55.3,True,True,False,0.967
67579,"Sterling, KS",KS,3151,3102,-49,-1.6,1280,1226,-54,-4.2,15.2,True,True,False,0.979
45882,"Rockford, OH",OH,2982,2919,-63,-2.1,1242,1312,70,5.6,34.2,True,True,False,0.971
45883,"St. Henry, OH",OH,3771,4144,373,9.9,1309,1312,3,0.2,114.0,True,True,False,0.969
69351,"Sheridan County, NE",NE,111,193,82,73.9,97,114,17,17.5,0.3,False,False,False,0.833
80118,"Perry Park, CO",CO,5092,5632,540,10.6,2096,2270,174,8.3,43.0,True,True,False,0.954
00677,"Rincón zona urbana, PR",PR,15201,15483,282,1.9,8312,9476,1164,14.0,1062.7,True,True,False,0.984
90095,"Los Angeles, CA",CA,0,0,0,,0,0,0,,0.0,False,False,False,0.994
80122,"Centennial, CO",CO,29993,32195,2202,7.3,12283,13427,1144,9.3,4525.4,True,True,False,0.989
87041,"Peña Blanca, NM",NM,751,691,-60,-8.0,396,343,-53,-13.4,12.7,False,False,False,0.934
84046,"Manila, UT",UT,574,704,130,22.6,864,856,-8,-0.9,6.2,False,True,False,0.994
70084,"Reserve, LA",LA,6720,5629,-1091,-16.2,2700,3147,447,16.6,310.8,True,True,False,0.833
72132,"Redfield, AR",AR,2745,3640,895,32.6,1207,1432,225,18.6,52.6,True,True,False,0.849
84745,"La Verkin, UT",UT,4102,4476,374,9.1,1400,1519,119,8.5,895.1,True,True,False,0.999
69352,"Lyman, NE",NE,778,552,-226,-29.0,351,356,5,1.4,4.1,False,False,False,0.969
69356,"Minatare, NE",NE,1987,2114,127,6.4,909,988,79,8.7,16.4,True,True,False,0.969
45889,"Van Buren, OH",OH,1418,1687,269,19.0,546,551,5,0.9,88.1,True,True,False,0.997
67601,"Hays, KS",KS,23689,24330,641,2.7,10638,11176,538,5.1,67.6,True,True,False,0.975
73622,"Bessie, OK",OK,246,308,62,25.2,115,124,9,7.8,6.7,False,False,False,0.934
91362,"Thousand Oaks, CA",CA,35267,35996,729,2.1,13981,14383,402,2.9,1895.6,True,True,False,0.998
73625,"Butler, OK",OK,623,384,-239,-38.4,413,236,-177,-42.9,3.2,False,False,False,0.898
97437,"Elmira, OR",OR,2614,2632,18,0.7,1020,1006,-14,-1.4,116.9,True,True,False,0.974
89102,"Las Vegas, NV",NV,39054,36825,-2229,-5.7,16691,16796,105,0.6,6899.6,True,True,False,0.982
97062,"Tualatin, OR",OR,27008,28930,1922,7.1,10943,11783,840,7.7,2036.8,True,True,False,0.955
75040,"Garland, TX",TX,59208,64606,5398,9.1,18880,22234,3354,17.8,4115.8,True,True,False,0.991
72135,"Roland, AR",AR,2923,3239,316,10.8,1262,1465,203,16.1,44.0,True,True,False,0.941
84746,"Leeds, UT",UT,1291,1092,-199,-15.4,504,502,-2,-0.4,56.7,True,True,True,0.42
69357,"Mitchell, NE",NE,3881,3677,-204,-5.3,1702,1652,-50,-2.9,10.0,True,True,False,0.835
67625,"Nicodemus, KS",KS,231,237,6,2.6,175,195,20,11.4,2.2,False,False,False,0.875
69358,"Morrill, NE",NE,1759,2062,303,17.2,930,1062,132,14.2,10.5,True,True,False,0.928
89117,"Las Vegas, NV",NV,55445,58082,2637,4.8,26786,25538,-1248,-4.7,6319.6,True,True,False,0.99
75050,"Grand Prairie, TX",TX,39375,44889,5514,14.0,16583,17548,965,5.8,1738.0,True,True,False,0.95
89118,"Spring Valley, NV",NV,19326,22610,3284,17.0,9441,10288,847,9.0,2133.5,True,True,False,0.976
70114,"New Orleans, LA",LA,24162,22659,-1503,-6.2,12267,11957,-310,-2.5,4483.8,True,True,False,0.964
00664,"Jayuya zona urbana, PR",PR,16907,14807,-2100,-12.4,5778,6517,739,12.8,315.6,True,True,False,0.97
87044,"Ponderosa, NM",NM,671,289,-382,-56.9,241,171,-70,-29.0,6.8,False,False,True,0.225
73573,"Waurika, OK",OK,2385,2416,31,1.3,1153,1201,48,4.2,12.4,True,True,False,0.942
91355,"Santa Clarita, CA",CA,32104,29123,-2981,-9.3,12732,12235,-497,-3.9,2214.0,True,True,False,0.968
67626,"Bunker Hill, KS",KS,153,241,88,57.5,91,198,107,117.6,2.5,False,False,False,0.876
45895,"Wapakoneta, OH",OH,18244,17998,-246,-1.3,7706,7996,290,3.8,96.2,True,True,False,0.984
45898,"Willshire, OH",OH,1094,917,-177,-16.2,530,415,-115,-21.7,31.4,False,True,False,0.983
97110,"Cannon Beach, OR",OR,1015,1135,120,11.8,1127,1555,428,38.0,185.2,True,True,True,0.534
73056,"Marshall, OK",OK,486,455,-31,-6.4,269,232,-37,-13.8,4.2,False,False,False,0.958
84067,"Roy, UT",UT,36762,38794,2032,5.5,13232,13574,342,2.6,4730.9,True,True,False,0.989
75054,"Grand Prairie, TX",TX,4244,18388,14144,333.3,1600,5635,4035,252.2,3107.7,True,True,False,0.913
80105,"Deer Trail, CO",CO,1073,2182,1109,103.4,542,884,342,63.1,5.5,True,True,False,0.988
85045,"Phoenix, AZ",AZ,8214,7600,-614,-7.5,2929,3001,72,2.5,1913.4,True,True,False,0.911
90047,"Los Angeles, CA",CA,47550,50974,3424,7.2,17572,18080,508,2.9,10830.1,True,True,False,0.99
73042,"Gracemont, OK",OK,1047,1009,-38,-3.6,562,499,-63,-11.2,9.0,True,True,False,0.934
72137,"Rose Bud, AR",AR,2290,2267,-23,-1.0,1025,985,-40,-3.9,33.6,True,True,False,0.988
87729,"Colfax County, NM",NM,107,96,-11,-10.3,70,47,-23,-32.9,1.1,False,False,False,0.9
87730,"Harding County, NM",NM,8,60,52,650.0,11,15,4,36.4,0.2,False,False,True,0.709
75226,"Dallas, TX",TX,3091,5199,2108,68.2,1639,3567,1928,117.6,4825.3,True,True,False,0.97
67640,"Gorham, KS",KS,570,601,31,5.4,342,268,-74,-21.6,5.2,False,False,False,0.846
69361,"Scottsbluff, NE",NE,17599,17187,-412,-2.3,8020,7858,-162,-2.0,72.3,True,True,True,0.437
67642,"Hill City, KS",KS,1929,1752,-177,-9.2,972,911,-61,-6.3,7.0,True,True,False,0.83
91367,"Los Angeles, CA",CA,39503,45889,6386,16.2,18135,20946,2811,15.5,6128.8,True,True,False,0.99
73626,"Canute, OK",OK,897,1110,213,23.7,555,544,-11,-2.0,9.7,False,True,False,0.897
80106,"Black Forest, CO",CO,5033,4455,-578,-11.5,1665,1885,220,13.2,25.8,True,True,False,0.98
90048,"Los Angeles, CA",CA,20931,21476,545,2.6,12614,14018,1404,11.1,11340.8,True,True,False,0.992
85048,"Phoenix, AZ",AZ,34718,34664,-54,-0.2,14052,14542,490,3.5,3425.3,True,True,False,0.976
75041,"Garland, TX",TX,29202,32943,3741,12.8,10063,10473,410,4.1,4157.4,True,True,False,0.996
70087,"St. Rose, LA",LA,8213,7314,-899,-10.9,3104,2842,-262,-8.4,586.2,True,True,False,0.929
84752,"Minersville, UT",UT,943,972,29,3.1,369,337,-32,-8.7,19.4,False,False,True,0.285
87734,"Mora County, NM",NM,148,115,-33,-22.3,144,91,-53,-36.8,0.9,False,False,False,0.969
80758,"Wray, CO",CO,3875,3394,-481,-12.4,1648,1421,-227,-13.8,5.0,True,True,False,0.963
67646,"Logan, KS",KS,686,685,-1,-0.1,420,435,15,3.6,3.6,False,True,False,0.821
67650,"Morland, KS",KS,194,204,10,5.2,156,188,32,20.5,1.4,False,False,False,0.906
80121,"Centennial, CO",CO,17923,18029,106,0.6,7369,7497,128,1.7,2499.9,True,True,False,0.989
97106,"Banks, OR",OR,4457,4855,398,8.9,1616,1962,346,21.4,110.3,True,True,False,0.982
89119,"Paradise, NV",NV,43648,50196,6548,15.0,24746,24551,-195,-0.8,3890.3,True,True,False,0.991
90094,"Los Angeles, CA",CA,4994,11764,6770,135.6,2861,6949,4088,142.9,16464.6,True,True,False,0.853
90056,"Ladera Heights, CA",CA,8108,8543,435,5.4,3684,3728,44,1.2,3784.1,True,True,True,0.68
70090,"Wallace, LA",LA,7633,6447,-1186,-15.5,2961,3091,130,4.4,81.6,True,True,True,0.62
87048,"Corrales, NM",NM,8975,9069,94,1.0,3774,4065,291,7.7,825.1,True,True,False,0.995
87736,"Mora County, NM",NM,317,91,-226,-71.3,177,49,-128,-72.3,4.0,False,False,False,0.992
73601,"Clinton, OK",OK,9822,9597,-225,-2.3,4188,4410,222,5.3,69.6,True,True,False,0.853
71245,"Grambling, LA",LA,4412,4439,27,0.6,1577,1673,96,6.1,818.8,True,True,False,0.998
67651,"Codell, KS",KS,470,535,65,13.8,329,324,-5,-1.5,2.5,False,False,False,0.957
67653,"Norcatur, KS",KS,300,232,-68,-22.7,179,103,-76,-42.5,1.3,False,False,False,0.978
67657,"Palco, KS",KS,420,326,-94,-22.4,222,193,-29,-13.1,2.8,False,False,False,0.993
67669,"Stockton, KS",KS,1816,1888,72,4.0,949,999,50,5.3,5.9,True,True,False,0.976
91361,"Thousand Oaks, CA",CA,20193,18802,-1391,-6.9,8385,8295,-90,-1.1,651.3,True,True,False,0.967
85346,"Quartzsite, AZ",AZ,4049,2458,-1591,-39.3,3644,2718,-926,-25.4,6.8,True,True,False,1.0
75227,"Dallas, TX",TX,55374,58319,2945,5.3,18468,19773,1305,7.1,5045.0,True,True,False,0.977
00669,"Lares zona urbana, PR",PR,30210,27417,-2793,-9.2,11645,12751,1106,9.5,427.6,True,True,False,0.946
87049,"San Fidel, NM",NM,800,79,-721,-90.1,355,19,-336,-94.6,2.6,False,False,False,0.897
88436,"Union County, NM",NM,96,25,-71,-74.0,64,50,-14,-21.9,0.2,False,False,False,0.836
71247,"Hodge, LA",LA,1064,1133,69,6.5,605,619,14,2.3,825.8,True,True,False,1.0
74071,"Slick, OK",OK,160,130,-30,-18.8,63,90,27,42.9,56.1,False,False,False,1.0
67675,"Woodston, KS",KS,211,116,-95,-45.0,143,100,-43,-30.1,1.2,False,False,False,0.886
67701,"Colby, KS",KS,6530,6134,-396,-6.1,2964,2829,-135,-4.6,13.6,True,True,False,0.941
67733,"Edson, KS",KS,166,81,-85,-51.2,64,38,-26,-40.6,0.4,False,False,False,0.916
67737,"Grainfield, KS",KS,531,451,-80,-15.1,252,280,28,11.1,2.6,False,False,False,0.762
67741,"Kanorado, KS",KS,164,258,94,57.3,105,185,80,76.2,1.7,False,False,False,0.974
70115,"New Orleans, LA",LA,32501,31183,-1318,-4.1,19218,18364,-854,-4.4,8107.2,True,True,False,0.988
97111,"Carlton, OR",OR,2882,4890,2008,69.7,1080,1768,688,63.7,128.6,True,True,False,0.926
80124,"Lone Tree, CO",CO,17965,22555,4590,25.5,7065,10282,3217,45.5,2403.6,True,True,False,0.998
73044,"Guthrie, OK",OK,20311,25398,5087,25.0,8787,10190,1403,16.0,96.0,True,True,False,0.943
90059,"Los Angeles, CA",CA,40209,37511,-2698,-6.7,11011,10654,-357,-3.2,11864.3,True,True,False,0.99
80110,"Englewood, CO",CO,21501,23825,2324,10.8,9489,10980,1491,15.7,3735.5,True,True,False,0.986
74073,"Sperry, OK",OK,5708,5881,173,3.0,2324,2336,12,0.5,126.0,True,True,False,0.923
92211,"Palm Desert, CA",CA,24271,28092,3821,15.7,20399,20270,-129,-0.6,1894.9,True,True,False,0.927
67748,"Oakley, KS",KS,2498,2637,139,5.6,1241,1215,-26,-2.1,6.3,True,True,False,0.921
67752,"Quinter, KS",KS,1353,1544,191,14.1,638,667,29,4.5,6.2,True,True,False,0.987
67753,"Rexford, KS",KS,602,407,-195,-32.4,298,203,-95,-31.9,1.6,False,False,False,0.934
67757,"Selden, KS",KS,442,466,24,5.4,231,222,-9,-3.9,2.3,False,False,False,0.987
67523,"Burdett, KS",KS,410,498,88,21.5,236,248,12,5.1,3.4,False,False,False,0.98
67524,"Chase, KS",KS,610,618,8,1.3,268,325,57,21.3,10.0,False,False,False,0.842
45828,"Coldwater, OH",OH,6239,6404,165,2.6,2325,2281,-44,-1.9,189.1,True,True,False,0.964
67525,"Beaver, KS",KS,1100,680,-420,-38.2,511,410,-101,-19.8,5.5,False,True,False,0.953
67526,"Ellinwood, KS",KS,2514,2621,107,4.3,1239,1173,-66,-5.3,12.1,True,True,False,0.772
84055,"Oakley, UT",UT,1293,1584,291,22.5,1828,1325,-503,-27.5,12.5,True,True,True,0.581
73045,"Harrah, OK",OK,10324,11517,1193,11.6,4207,4387,180,4.3,177.1,True,True,False,0.952
89108,"Las Vegas, NV",NV,66804,72814,6010,9.0,27499,28339,840,3.1,8174.5,True,True,False,0.994
71256,"Lillie, LA",LA,1091,678,-413,-37.9,348,332,-16,-4.6,12.9,False,False,False,0.846
67762,"Greeley County unified government (balance), KS",KS,351,295,-56,-16.0,170,139,-31,-18.2,1.3,False,False,False,0.785
67764,"Russell Springs, KS",KS,390,401,11,2.8,234,239,5,2.1,0.7,False,False,False,0.76
90063,"East Los Angeles, CA",CA,52883,48397,-4486,-8.5,14144,13754,-390,-2.8,14733.6,True,True,False,0.986
69214,"Johnstown, NE",NE,188,177,-11,-5.9,131,106,-25,-19.1,0.3,False,False,True,0.556
69221,"Wood Lake, NE",NE,167,64,-103,-61.7,109,49,-60,-55.0,0.2,False,False,False,0.913
67543,"Yoder, KS",KS,1842,2026,184,10.0,734,932,198,27.0,23.8,True,True,False,1.0
45835,"Dola, OH",OH,244,449,205,84.0,158,207,49,31.0,24.3,False,False,False,1.0
75043,"Garland, TX",TX,57259,63152,5893,10.3,21910,23884,1974,9.0,4305.8,True,True,False,0.983
89109,"Paradise, NV",NV,7477,6504,-973,-13.0,10196,11300,1104,10.8,1576.8,True,True,False,0.98
84056,"Clearfield, UT",UT,3637,3803,166,4.6,1165,1107,-58,-5.0,394.6,True,True,False,0.968
73047,"Hinton, OK",OK,4259,6493,2234,52.5,1557,2336,779,50.0,45.6,True,True,False,0.971
92220,"Banning, CA",CA,31563,33755,2192,6.9,14838,13192,-1646,-11.1,238.8,True,True,False,0.826
86003,"Coconino County, AZ",AZ,23,104,81,352.2,26,45,19,73.1,2.8,False,False,True,0.521
97080,"Gresham, OR",OR,39927,48411,8484,21.2,14790,17601,2811,19.0,2237.2,True,True,False,0.992
80112,"Centennial, CO",CO,27790,36816,9026,32.5,11867,17081,5214,43.9,2062.7,True,True,False,0.991
75044,"Garland, TX",TX,41234,47529,6295,15.3,15265,17470,2205,14.4,4502.5,True,True,False,0.996
67546,"Inman, KS",KS,2503,2601,98,3.9,1047,976,-71,-6.8,18.8,True,True,False,0.921
67547,"Kinsley, KS",KS,1863,1628,-235,-12.6,1002,916,-86,-8.6,5.5,True,True,False,0.956
45840,"Findlay, OH",OH,54665,54559,-106,-0.2,24627,25499,872,3.5,327.7,True,True,False,0.987
91344,"Los Angeles, CA",CA,53134,52890,-244,-0.5,17363,18389,1026,5.9,3657.2,True,True,False,0.989
73568,"Temple, OK",OK,1230,1144,-86,-7.0,677,641,-36,-5.3,12.5,True,True,False,0.815
75218,"Dallas, TX",TX,22708,22544,-164,-0.7,10923,10441,-482,-4.4,3267.8,True,True,False,0.997
70555,"Maurice, LA",LA,7747,8759,1012,13.1,2904,3622,718,24.7,185.7,True,True,False,0.961
72764,"Springdale, AR",AR,49927,58719,8792,17.6,18642,21032,2390,12.8,887.4,True,True,False,0.933
74075,"Stillwater, OK",OK,23300,26451,3151,13.5,11194,12127,933,8.3,278.9,True,True,False,0.952
14024,"Bliss, NY",NY,1741,1773,32,1.8,871,885,14,1.6,28.2,True,True,False,0.926
19112,"Philadelphia, PA",PA,0,0,0,,18,0,-18,-100.0,0.0,False,False,False,0.985
19125,"Philadelphia, PA",PA,21379,25140,3761,17.6,9935,13583,3648,36.7,18592.6,True,True,False,0.982
